2022-05-17 10:50:42.346 [JavaFX Application Thread] INFO  Main - Application started
2022-05-17 10:50:44.479 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain3 Ambassador3
2022-05-17 10:50:44.479 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain3 Assassin1
2022-05-17 10:50:44.479 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain3 Assassin2
2022-05-17 10:50:44.479 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain3 Assassin3
2022-05-17 10:50:44.479 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain3 Captain1
2022-05-17 10:50:44.480 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain3 Captain2
2022-05-17 10:50:44.480 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain3 Captain3
2022-05-17 10:50:44.480 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Assassin3 Ambassador1
2022-05-17 10:50:44.480 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Assassin3 Ambassador2
2022-05-17 10:50:44.480 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Assassin3 Ambassador3
2022-05-17 10:50:44.480 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Assassin3 Assassin1
2022-05-17 10:50:44.480 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Assassin3 Assassin2
2022-05-17 10:50:44.480 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Assassin3 Assassin3
2022-05-17 10:50:44.480 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Ambassador1
2022-05-17 10:50:44.480 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Ambassador2
2022-05-17 10:50:44.480 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Ambassador3
2022-05-17 10:50:44.481 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Assassin1
2022-05-17 10:50:44.481 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Assassin2
2022-05-17 10:50:44.481 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Assassin3
2022-05-17 10:50:44.481 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Captain1
2022-05-17 10:50:44.481 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Captain2
2022-05-17 10:50:44.481 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Captain3
2022-05-17 10:50:44.481 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Contessa1
2022-05-17 10:50:44.482 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Contessa2
2022-05-17 10:50:44.482 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Contessa3
2022-05-17 10:50:44.482 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Duke1
2022-05-17 10:50:44.482 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Duke2
2022-05-17 10:50:44.482 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Duke3
2022-05-17 10:50:44.483 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain2 Ambassador1
2022-05-17 10:50:44.483 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain2 Ambassador2
2022-05-17 10:50:44.483 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain2 Ambassador3
2022-05-17 10:50:44.483 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain2 Assassin1
2022-05-17 10:50:44.483 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain2 Assassin2
2022-05-17 10:50:44.483 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain2 Assassin3
2022-05-17 10:50:44.484 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain2 Captain1
2022-05-17 10:50:44.484 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain2 Captain2
2022-05-17 10:50:44.489 [JavaFX Application Thread] INFO  GUI.Controller.GameTracker - show game tracker
2022-05-17 10:50:46.095 [JavaFX Application Thread] INFO  Actions.UnchallengableActions.UnblockableAction.NonChallengeSoloActions.Income - end
2022-05-17 10:50:47.461 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Ambassador1 Ambassador1
2022-05-17 10:50:47.462 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Assassin2 Ambassador1
2022-05-17 10:50:47.462 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Assassin2 Ambassador2
2022-05-17 10:50:47.462 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Assassin2 Ambassador3
2022-05-17 10:50:47.463 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Assassin2 Assassin1
2022-05-17 10:50:47.463 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Assassin2 Assassin2
2022-05-17 10:50:47.463 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke1 Ambassador1
2022-05-17 10:50:47.463 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke1 Ambassador2
2022-05-17 10:50:47.463 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke1 Ambassador3
2022-05-17 10:50:47.464 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke1 Assassin1
2022-05-17 10:50:47.464 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke1 Assassin2
2022-05-17 10:50:47.464 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke1 Assassin3
2022-05-17 10:50:47.465 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke1 Captain1
2022-05-17 10:50:47.465 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke1 Captain2
2022-05-17 10:50:47.465 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke1 Captain3
2022-05-17 10:50:47.465 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke1 Contessa1
2022-05-17 10:50:47.466 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke1 Contessa2
2022-05-17 10:50:47.466 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke1 Contessa3
2022-05-17 10:50:47.466 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke1 Duke1
2022-05-17 10:50:47.466 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Contessa3 Ambassador1
2022-05-17 10:50:47.466 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Contessa3 Ambassador2
2022-05-17 10:50:47.467 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Contessa3 Ambassador3
2022-05-17 10:50:47.467 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Contessa3 Assassin1
2022-05-17 10:50:47.467 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Contessa3 Assassin2
2022-05-17 10:50:47.467 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Contessa3 Assassin3
2022-05-17 10:50:47.467 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Contessa3 Captain1
2022-05-17 10:50:47.467 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Contessa3 Captain2
2022-05-17 10:50:47.468 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Contessa3 Captain3
2022-05-17 10:50:47.468 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Contessa3 Contessa1
2022-05-17 10:50:47.468 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Contessa3 Contessa2
2022-05-17 10:50:47.468 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Contessa3 Contessa3
2022-05-17 10:50:47.468 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain3 Ambassador1
2022-05-17 10:50:47.469 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain3 Ambassador2
2022-05-17 10:50:47.469 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain3 Ambassador3
2022-05-17 10:50:47.469 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain3 Assassin1
2022-05-17 10:50:47.469 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain3 Assassin2
2022-05-17 10:50:47.469 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain3 Assassin3
2022-05-17 10:50:47.470 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain3 Captain1
2022-05-17 10:50:47.470 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain3 Captain2
2022-05-17 10:50:47.470 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain3 Captain3
2022-05-17 10:50:47.470 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Assassin3 Ambassador1
2022-05-17 10:50:47.470 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Assassin3 Ambassador2
2022-05-17 10:50:47.471 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Assassin3 Ambassador3
2022-05-17 10:50:47.471 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Assassin3 Assassin1
2022-05-17 10:50:47.471 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Assassin3 Assassin2
2022-05-17 10:50:47.471 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Assassin3 Assassin3
2022-05-17 10:50:47.472 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Ambassador1
2022-05-17 10:50:47.472 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Ambassador2
2022-05-17 10:50:47.472 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Ambassador3
2022-05-17 10:50:47.472 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Assassin1
2022-05-17 10:50:47.472 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Assassin2
2022-05-17 10:50:47.473 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Assassin3
2022-05-17 10:50:47.473 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Captain1
2022-05-17 10:50:47.473 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Captain2
2022-05-17 10:50:47.474 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Captain3
2022-05-17 10:50:47.474 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Contessa1
2022-05-17 10:50:47.474 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Contessa2
2022-05-17 10:50:47.474 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Contessa3
2022-05-17 10:50:47.474 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Duke1
2022-05-17 10:50:47.474 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Duke2
2022-05-17 10:50:47.474 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Duke3
2022-05-17 10:50:47.475 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain2 Ambassador1
2022-05-17 10:50:47.475 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain2 Ambassador2
2022-05-17 10:50:47.475 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain2 Ambassador3
2022-05-17 10:50:47.475 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain2 Assassin1
2022-05-17 10:50:47.475 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain2 Assassin2
2022-05-17 10:50:47.475 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain2 Assassin3
2022-05-17 10:50:47.476 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain2 Captain1
2022-05-17 10:50:47.476 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain2 Captain2
2022-05-17 10:50:47.487 [JavaFX Application Thread] INFO  GUI.Controller.GameTracker - show game tracker
2022-05-17 10:50:49.905 [JavaFX Application Thread] INFO  Actions.UnchallengableActions.UnblockableAction.NonChallengeSoloActions.Income - end
2022-05-17 10:50:50.858 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Ambassador1 Ambassador1
2022-05-17 10:50:50.858 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Assassin2 Ambassador1
2022-05-17 10:50:50.859 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Assassin2 Ambassador2
2022-05-17 10:50:50.859 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Assassin2 Ambassador3
2022-05-17 10:50:50.859 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Assassin2 Assassin1
2022-05-17 10:50:50.859 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Assassin2 Assassin2
2022-05-17 10:50:50.859 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke1 Ambassador1
2022-05-17 10:50:50.859 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke1 Ambassador2
2022-05-17 10:50:50.860 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke1 Ambassador3
2022-05-17 10:50:50.860 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke1 Assassin1
2022-05-17 10:50:50.860 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke1 Assassin2
2022-05-17 10:50:50.860 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke1 Assassin3
2022-05-17 10:50:50.860 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke1 Captain1
2022-05-17 10:50:50.860 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke1 Captain2
2022-05-17 10:50:50.861 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke1 Captain3
2022-05-17 10:50:50.861 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke1 Contessa1
2022-05-17 10:50:50.861 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke1 Contessa2
2022-05-17 10:50:50.861 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke1 Contessa3
2022-05-17 10:50:50.862 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke1 Duke1
2022-05-17 10:50:50.862 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Contessa3 Ambassador1
2022-05-17 10:50:50.862 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Contessa3 Ambassador2
2022-05-17 10:50:50.863 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Contessa3 Ambassador3
2022-05-17 10:50:50.863 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Contessa3 Assassin1
2022-05-17 10:50:50.863 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Contessa3 Assassin2
2022-05-17 10:50:50.863 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Contessa3 Assassin3
2022-05-17 10:50:50.864 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Contessa3 Captain1
2022-05-17 10:50:50.864 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Contessa3 Captain2
2022-05-17 10:50:50.864 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Contessa3 Captain3
2022-05-17 10:50:50.864 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Contessa3 Contessa1
2022-05-17 10:50:50.865 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Contessa3 Contessa2
2022-05-17 10:50:50.865 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Contessa3 Contessa3
2022-05-17 10:50:50.865 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain3 Ambassador1
2022-05-17 10:50:50.866 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain3 Ambassador2
2022-05-17 10:50:50.866 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain3 Ambassador3
2022-05-17 10:50:50.866 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain3 Assassin1
2022-05-17 10:50:50.866 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain3 Assassin2
2022-05-17 10:50:50.867 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain3 Assassin3
2022-05-17 10:50:50.867 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain3 Captain1
2022-05-17 10:50:50.867 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain3 Captain2
2022-05-17 10:50:50.867 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain3 Captain3
2022-05-17 10:50:50.868 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Assassin3 Ambassador1
2022-05-17 10:50:50.868 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Assassin3 Ambassador2
2022-05-17 10:50:50.868 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Assassin3 Ambassador3
2022-05-17 10:50:50.868 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Assassin3 Assassin1
2022-05-17 10:50:50.868 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Assassin3 Assassin2
2022-05-17 10:50:50.868 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Assassin3 Assassin3
2022-05-17 10:50:50.868 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Ambassador1
2022-05-17 10:50:50.870 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Ambassador2
2022-05-17 10:50:50.870 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Ambassador3
2022-05-17 10:50:50.870 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Assassin1
2022-05-17 10:50:50.870 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Assassin2
2022-05-17 10:50:50.870 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Assassin3
2022-05-17 10:50:50.870 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Captain1
2022-05-17 10:50:50.871 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Captain2
2022-05-17 10:50:50.871 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Captain3
2022-05-17 10:50:50.871 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Contessa1
2022-05-17 10:50:50.872 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Contessa2
2022-05-17 10:50:50.872 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Contessa3
2022-05-17 10:50:50.872 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Duke1
2022-05-17 10:50:50.872 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Duke2
2022-05-17 10:50:50.872 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Duke3 Duke3
2022-05-17 10:50:50.873 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain2 Ambassador1
2022-05-17 10:50:50.873 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain2 Ambassador2
2022-05-17 10:50:50.873 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain2 Ambassador3
2022-05-17 10:50:50.873 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain2 Assassin1
2022-05-17 10:50:50.874 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain2 Assassin2
2022-05-17 10:50:50.874 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain2 Assassin3
2022-05-17 10:50:50.874 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain2 Captain1
2022-05-17 10:50:50.874 [JavaFX Application Thread] WARN  Model.Cards.CardsDataBase - Captain2 Captain2
2022-05-17 10:50:50.887 [JavaFX Application Thread] INFO  GUI.Controller.GameTracker - show game tracker
